key,parent_key,text,type,nb_players
,,"%s, poste une phrase débile sur Facebook contenant les mots ""prendre"", ""électroménager"", ""jeune arbre"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""préparer"", ""bateau à voile"", ""reine"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""presser"", ""caravane"", ""contamination"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""prêter"", ""avant-bras"", ""rage"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""prévoir"", ""vaseline"", ""four"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""promener"", ""zodiaque"", ""aéroport"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""promettre"", ""tremblement sous-marin"", ""oasis"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""prouver"", ""torsion"", ""électricien"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""punir"", ""toilettes"", ""frites"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""raccourcir"", ""dromadaire"", ""études"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""raccrocher"", ""champagne"", ""apache"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""racheter"", ""écrémage"", ""souterrain"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""raconter"", ""myope"", ""prisme"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""raidir"", ""masse"", ""trésor"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""ralentir"", ""graisse de cochon"", ""alcoolique"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""râler"", ""galaxie"", ""goutte"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""ramener"", ""glace"", ""funérailles"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""ramollir"", ""écrivain"", ""câble"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""ranger"", ""puce"", ""Beatles"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rappeler"", ""collision"", ""Pérou"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""raser"", ""hippopotame"", ""timbre"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rassurer"", ""enclume"", ""maison"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rater"", ""dentifrice"", ""blessure"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rebondir"", ""télescope"", ""châtiment"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""réchauffer"", ""chaton"", ""micro-onde"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""réciter"", ""couronne"", ""trompette"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""réconcilier"", ""soutif"", ""aspirateur"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""recopier"", ""humain"", ""terrasse"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""recruter"", ""médical"", ""poussin"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""reculer"", ""publicité"", ""gym"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rédiger"", ""faculté"", ""palette"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""réfléchir"", ""adieu"", ""mille-pattes"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""refroidir"", ""alligator"", ""éclairage"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""refuser"", ""plongeur"", ""ranch"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""régaler"", ""démon"", ""cyprine"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""régler"", ""étiquette"", ""démoniaque"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""regretter"", ""Mars"", ""requin"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rejoindre"", ""muselière"", ""déshydraté"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""remarquer"", ""Molière"", ""kyste"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rembourser"", ""bâtiment"", ""chèvre"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""remédier"", ""léopard"", ""vêtement"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""remercier"", ""orchestre"", ""radical"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""remplacer"", ""rêve"", ""radis"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""remplir"", ""céramique"", ""ambulance"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""remuer"", ""vente au détail"", ""roulette"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rencontrer"", ""lèvre"", ""prisonnier"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""renier"", ""cheminée"", ""érection"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""renifler"", ""volonté"", ""pot de peinture"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""renverser"", ""logiciel"", ""pantoufle"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""réparer"", ""liquide"", ""maçon"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""répartir"", ""équipe"", ""moustiquaire"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""repasser"", ""sourcil"", ""domestique"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""repeindre"", ""magazine"", ""campement"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""répéter"", ""poème"", ""latex"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""répondre"", ""rivière"", ""skateboard"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""réserver"", ""jeu d'échec"", ""lion"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""résister"", ""laid"", ""claustrophobie"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""résonner"", ""grotte"", ""pin"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""résoudre"", ""immortalité"", ""lapin"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""respecter"", ""puma"", ""pyromane"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""respirer"", ""chance"", ""gay pride"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""resplendir"", ""bien-être"", ""claque"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""ressembler"", ""peau morte"", ""Clara Morgane"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""resserrer"", ""pommade"", ""cerceau"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""ressusciter"", ""harpon"", ""professeur"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rétablir"", ""lavage"", ""olive"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""retarder"", ""cyanure"", ""tati"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""retenir"", ""brute"", ""moustique"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""retomber"", ""brouette"", ""nourrisson"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""retourner"", ""chiffon"", ""volcan"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rétrécir"", ""partition"", ""anus"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""réussir"", ""tableau"", ""bikini"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""révéler"", ""maïs"", ""self-service"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rêver"", ""rotule"", ""aspirine"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""revoir"", ""veste"", ""verge"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rigoler"", ""basket-ball"", ""prépuce"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rincer"", ""sportif"", ""béchamel"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rire"", ""tarte"", ""crabe"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""risquer"", ""sablier"", ""gélatine"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""ronfler"", ""leçon de pet"", ""barbecue"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""ronronner"", ""casino"", ""carot"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""roter"", ""humide"", ""tronc"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rôtir"", ""mammouth"", ""déodorant"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rougir"", ""voyage"", ""Bill Clinton"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""rouspéter"", ""acné"", ""nuque"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""sacrifier"", ""urgence"", ""tiroir"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""saigner"", ""sorcière"", ""water-polo"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""saler"", ""mocassin"", ""volley-ball"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""salir"", ""sanglier"", ""jungle"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""saloper"", ""plongeon"", ""lesbienne"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""saluer"", ""pépite d'or"", ""cheminée"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""sangloter"", ""ski"", ""feu d'artifice"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""saouler"", ""mascotte"", ""Transylvanie"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""saper"", ""architecte"", ""narine"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""satisfaire"", ""citron"", ""orifice"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
